DATE,States/UTs,Rice,Wheat,Atta (Wheat),Gram Dal,Arhar Dal,Urad Dal,Moong Dal,Masoor Dal,Sugar,Milk @,Groundnut Oil,Mustard Oil (Packed),Vanaspati,Soya Oil (Packed),Sunflower Oil (Packed),Palm Oil (Packed),Gur,Tea Loose,Salt Pack (Iodised),Potato,Onion,Tomato,Potato_Lag_7,Potato_Lag_30,Potato_Rolling_Avg_7,Onion_Lag_7,Onion_Rolling_Avg_7
2024-06-04,Karnataka,59.83,44.0,47.53,92.1,165.67,141.23,126.63,107.1,43.1,50.6,181.37,163.83,120.43,135.31,118.73,98.4,53.13,291.63,20.8,35.5,31.9,35.5,32.0,36.58,29.42142857142857,29.67,32.621428571428574
2024-06-04,Kerala,50.42,44.5,45.73,102.42,183.25,152.27,136.64,114.08,44.38,54.38,225.86,176.3,143.92,130.0,117.85,100.82,62.69,232.33,14.92,48.08,35.77,57.38,38.0,36.0,30.861428571428572,33.0,33.01714285714286
2024-06-04,Madhya Pradesh,40.71,28.59,34.26,83.82,166.0,120.09,115.12,91.09,43.33,57.12,190.88,135.42,120.55,112.82,139.25,114.25,47.36,245.3,19.48,25.53,25.35,26.56,27.0,32.5,30.65142857142857,29.0,32.49571428571429
2024-06-04,Maharashtra,51.37,38.42,42.58,89.26,174.11,134.68,127.84,97.26,42.74,59.47,182.11,157.94,127.74,111.05,120.47,102.25,54.42,298.89,23.32,36.68,29.11,35.47,19.5,40.1,33.105714285714285,35.25,31.618571428571432
2024-06-04,Meghalaya,38.71,37.5,36.43,89.5,158.0,134.0,121.43,89.71,49.29,74.14,182.11,127.57,132.33,121.71,190.5,102.25,73.2,349.29,23.29,32.57,39.86,42.71,30.25,33.38,33.43714285714286,35.0,32.31285714285714
2024-06-04,Mizoram,48.18,42.0,45.9,107.44,150.71,125.86,128.11,99.55,50.27,78.0,159.5,185.55,170.8,128.64,183.67,130.83,119.63,479.67,29.18,40.18,53.36,75.91,30.2,27.18,34.862857142857145,35.2,34.90714285714286
2024-06-04,Nagaland,41.75,42.88,48.0,100.83,130.25,133.13,121.67,97.38,50.38,73.29,200.0,139.19,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.69,50.63,49.38,25.5,24.2,36.03285714285715,29.0,37.99714285714286
2024-06-04,Odisha,37.89,38.0,40.12,83.56,161.28,125.67,113.61,83.56,44.83,52.65,172.5,139.39,112.65,125.6,116.22,96.11,50.17,263.92,26.44,27.0,33.17,38.11,35.5,24.55,34.81857142857143,31.9,38.17857142857143
2024-06-04,Punjab,39.8,25.07,31.07,89.93,155.6,126.73,116.73,99.8,44.67,59.4,199.25,126.93,121.86,119.29,135.17,103.0,53.53,268.2,26.47,24.33,28.27,23.27,48.08,36.0,31.425714285714285,35.77,37.107142857142854
2024-06-04,Rajasthan,39.65,29.55,32.45,77.9,134.1,112.85,104.9,88.3,42.75,51.5,186.26,146.21,122.83,126.61,152.65,110.33,45.0,280.15,19.65,24.26,32.32,32.68,25.53,45.29,31.244285714285716,25.35,38.10285714285715
2024-06-04,Sikkim,54.2,35.2,38.4,85.0,133.0,126.6,124.0,101.0,49.0,63.4,186.26,166.6,127.2,137.5,170.2,110.33,59.2,410.0,18.6,36.4,47.0,42.0,36.68,30.1,31.204285714285714,29.11,40.65857142857143
2024-06-04,Tamil Nadu,60.96,45.5,53.79,92.21,178.72,143.52,124.66,94.12,44.21,46.17,204.07,172.56,127.69,137.5,113.03,92.69,55.52,300.43,24.17,44.83,36.1,42.03,32.57,33.75,32.955714285714286,39.86,40.121428571428574
2024-06-04,Telangana,51.0,40.86,45.86,78.57,159.57,127.57,117.43,90.0,40.14,65.0,162.14,163.29,117.57,142.67,113.57,98.14,56.0,295.57,19.5,26.14,26.71,30.14,40.18,23.85,30.949999999999996,53.36,36.31428571428572
2024-06-04,Tripura,37.0,40.86,38.67,87.0,144.33,128.0,113.33,102.67,49.0,71.0,162.14,129.33,122.67,117.0,142.67,98.67,67.33,207.0,10.0,33.33,34.0,37.0,33.69,26.25,30.898571428571426,50.63,33.93857142857143
2024-06-04,Uttar Pradesh,38.38,26.13,32.32,81.7,153.52,119.1,113.33,93.45,43.6,62.78,188.28,138.96,127.86,130.88,152.62,111.13,48.49,240.53,26.64,24.18,28.18,27.25,27.0,28.57,30.495714285714286,33.17,33.22571428571429
2024-06-04,Uttarakhand,37.0,27.0,34.25,88.5,143.75,113.75,112.75,99.0,41.75,58.5,154.25,138.5,130.5,132.0,146.75,116.5,54.5,263.5,28.0,26.25,26.5,22.75,24.33,58.33,30.770000000000003,28.27,32.972857142857144
2024-06-04,West Bengal,43.89,30.11,37.58,83.42,154.11,124.61,125.58,105.42,45.95,54.95,200.8,131.32,111.37,113.53,127.84,99.41,52.95,267.84,22.42,28.32,31.16,35.58,24.26,36.0,31.349999999999998,32.32,32.80714285714286
2024-06-05,Andaman and Nicobar,48.33,30.11,67.67,95.0,171.0,154.33,136.0,100.67,54.33,73.0,232.5,173.0,178.33,113.53,132.67,118.67,77.33,308.33,19.67,58.33,53.33,76.67,36.4,33.0,34.48285714285714,47.0,33.71142857142858
2024-06-05,Andhra Pradesh,60.2,44.4,47.4,87.4,173.0,137.6,126.2,102.8,42.8,60.4,165.8,169.4,110.4,143.0,110.4,91.2,59.0,312.0,21.8,33.0,29.0,34.0,44.83,29.27,32.792857142857144,36.1,32.69714285714286
2024-06-05,Arunachal pradesh,46.0,45.0,44.75,99.25,151.75,133.25,123.25,103.25,53.33,75.33,143.5,154.33,152.33,136.0,177.67,91.2,76.5,301.0,19.33,31.67,40.0,50.0,26.14,21.53,33.582857142857144,26.71,34.59571428571429
2024-06-05,Assam,41.76,32.33,35.8,88.36,159.68,114.76,115.96,91.92,47.16,71.5,211.17,149.72,135.16,136.24,147.36,114.06,58.68,252.88,13.64,29.64,34.2,37.08,33.33,20.0,33.05571428571428,34.0,34.62428571428571
2024-06-05,Bihar,38.22,27.03,33.03,81.0,153.0,121.44,114.41,80.25,44.13,55.66,186.71,134.16,122.53,126.03,160.16,104.35,47.25,278.97,23.06,21.72,30.0,29.72,24.18,27.25,32.70428571428572,28.18,34.88428571428572
2024-06-05,Chandigarh,42.0,32.0,36.0,80.0,135.0,115.0,113.0,94.0,45.0,59.0,190.0,150.0,128.0,130.0,145.0,105.0,51.0,276.0,27.0,20.0,33.0,40.0,26.25,28.0,31.81142857142857,26.5,35.81285714285714
2024-06-05,Chhattisgarh,41.14,38.57,40.29,93.71,166.29,115.29,114.86,97.14,43.29,55.71,201.0,151.14,130.86,133.0,147.0,117.14,47.14,262.43,22.57,27.86,32.71,28.43,28.32,32.0,31.745714285714286,31.16,36.034285714285716
2024-06-05,Delhi,40.0,29.0,31.0,90.0,173.0,143.0,123.0,90.0,44.0,56.0,207.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,32.0,28.0,58.33,38.0,27.698571428571427,53.33,32.987142857142864
2024-06-05,DNH and DD,50.0,41.0,47.33,90.0,174.67,144.67,131.33,95.0,43.33,65.0,192.0,148.0,134.0,134.67,127.0,107.67,63.67,350.0,27.33,32.0,30.0,36.0,33.0,27.0,27.555714285714284,29.0,33.13
2024-06-05,Goa,52.5,48.0,45.5,92.5,173.5,150.0,131.5,98.0,44.0,57.5,220.5,157.5,140.0,148.0,115.0,98.5,59.0,329.0,24.5,38.0,35.5,44.0,31.67,19.5,28.46,40.0,32.487142857142864
2024-06-05,Gujarat,43.71,36.71,40.14,86.86,170.0,125.63,118.29,92.88,42.63,61.25,178.14,144.13,128.63,129.0,124.75,104.13,51.17,251.5,16.13,29.25,30.38,32.63,29.64,30.25,28.404285714285713,34.2,31.94142857142857
2024-06-05,Haryana,43.75,29.75,34.75,78.0,129.25,108.0,108.25,96.25,43.75,60.0,177.75,137.75,127.5,127.25,153.75,106.25,48.75,231.25,25.5,19.5,35.25,26.0,21.72,30.2,28.087142857142858,30.0,32.691428571428574
2024-06-05,Himachal Pradesh,40.75,22.0,33.17,85.58,164.17,134.17,116.33,88.25,47.25,52.08,219.5,160.67,137.5,129.1,143.5,118.0,48.58,269.58,27.5,30.25,34.67,29.75,20.0,25.5,29.551428571428573,33.0,32.93
2024-06-05,Jammu and Kashmir,48.0,30.0,37.4,91.4,157.4,130.0,124.6,101.2,51.8,51.6,219.5,148.4,134.4,128.0,144.5,121.33,56.0,304.6,26.6,29.8,34.8,32.6,27.86,35.5,29.82857142857143,32.71,33.22857142857143
2024-06-05,Jharkhand,39.44,31.53,35.0,81.22,155.33,119.61,111.17,82.44,45.53,58.81,175.5,138.5,124.0,126.35,151.21,103.53,48.41,280.69,24.12,25.72,28.83,28.94,30.0,48.08,29.217142857142857,32.0,32.77571428571429
2024-06-05,Karnataka,59.88,43.75,47.66,93.78,165.91,141.41,127.28,106.66,42.94,50.88,180.47,162.84,120.44,136.39,120.16,97.81,52.78,289.34,20.41,35.81,32.44,35.97,32.0,25.53,29.76142857142857,30.0,33.12428571428571
2024-06-05,Kerala,50.25,45.0,46.0,102.08,182.5,149.9,137.0,115.0,44.08,54.25,225.5,175.25,143.92,130.0,117.33,99.6,61.18,231.91,14.73,47.25,35.33,59.75,38.0,36.68,31.08285714285714,35.5,33.1
2024-06-05,Madhya Pradesh,40.9,28.88,34.38,85.73,163.73,119.88,115.23,91.35,43.3,57.39,189.21,135.13,120.26,112.34,136.91,110.22,47.24,253.22,20.09,25.5,25.7,27.22,29.25,32.57,30.547142857142855,30.38,32.43142857142857
2024-06-05,Maharashtra,51.53,38.32,42.53,89.53,174.32,134.68,127.84,97.16,42.84,59.53,182.16,157.78,127.74,111.0,120.84,102.13,54.74,299.11,23.32,37.11,29.68,36.37,19.5,40.18,33.06285714285714,35.25,31.635714285714283
2024-06-05,Manipur,50.0,45.0,40.0,100.0,180.0,145.0,135.0,90.0,55.0,59.53,100.0,140.0,130.0,130.0,125.0,130.0,85.0,240.0,25.0,36.0,45.0,35.0,30.25,33.69,33.88428571428572,34.67,33.11142857142857
2024-06-05,Meghalaya,38.1,38.5,37.1,90.83,164.0,134.5,121.0,89.8,49.4,73.8,100.0,133.8,138.5,126.1,172.0,126.0,73.83,371.2,21.3,32.8,39.9,41.2,29.8,27.0,34.31285714285714,34.8,33.839999999999996
2024-06-05,Mizoram,48.18,42.0,45.9,107.44,150.71,125.86,128.11,99.55,50.27,78.0,159.5,186.36,170.8,127.91,183.67,130.83,119.63,479.67,29.18,40.27,53.36,75.73,25.72,24.33,36.39142857142857,28.83,37.34428571428572
2024-06-05,Nagaland,41.75,42.88,48.0,100.83,129.83,133.13,121.67,97.38,50.38,73.29,200.0,139.19,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.69,50.31,49.38,35.81,24.26,36.08857142857143,32.44,39.89714285714286
2024-06-05,Odisha,38.35,36.88,39.32,83.13,161.3,125.09,114.22,82.91,44.87,52.77,161.6,138.09,112.18,121.63,115.57,95.0,50.78,278.18,25.96,27.3,32.96,40.17,47.25,36.4,33.23857142857143,35.33,39.558571428571426
2024-06-05,Puducherry,64.0,45.0,40.0,91.0,173.0,134.0,118.0,90.0,43.0,48.0,193.0,146.0,141.0,121.63,110.0,98.0,48.0,297.0,26.0,43.0,36.0,28.0,25.5,44.83,35.73857142857143,25.7,41.03000000000001
2024-06-05,Punjab,40.29,24.86,31.0,89.86,156.93,127.79,116.14,99.21,44.86,60.0,200.75,128.21,120.57,119.29,134.0,101.6,52.77,269.77,27.07,24.5,28.93,22.79,37.11,26.14,33.93714285714286,29.68,40.92285714285714
2024-06-05,Rajasthan,41.04,28.96,32.37,76.19,131.11,111.15,102.96,89.07,42.33,52.26,183.12,148.88,122.32,134.32,156.48,129.75,44.41,291.76,19.7,25.42,32.04,31.92,36.0,33.33,32.425714285714285,45.0,39.07142857142857
2024-06-05,Sikkim,54.2,35.2,38.4,85.0,133.0,126.6,124.0,101.0,49.0,63.4,183.12,166.6,127.2,137.5,170.2,129.75,59.2,410.0,18.6,36.4,47.0,42.0,32.8,24.18,32.94,39.9,40.08571428571429
2024-06-05,Tamil Nadu,61.64,45.94,54.35,92.06,179.5,144.56,124.76,93.83,44.15,47.29,203.24,172.97,126.09,137.5,113.0,93.32,56.38,310.54,24.15,45.65,36.97,47.53,40.27,26.25,33.70857142857143,53.36,37.744285714285716
2024-06-05,Telangana,54.2,42.4,45.8,80.11,164.0,129.7,119.0,93.0,41.3,66.2,162.4,165.7,121.1,150.5,115.7,97.7,56.5,301.7,20.67,30.9,26.5,31.4,33.69,28.32,33.31,50.31,34.34285714285714
2024-06-05,Tripura,38.25,42.4,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,162.4,131.75,122.67,116.0,139.75,100.25,69.25,221.5,10.0,33.75,34.25,39.0,27.3,58.33,34.23142857142857,32.96,34.527142857142856
2024-06-05,Uttar Pradesh,38.57,26.15,32.33,81.92,154.09,119.12,113.88,93.54,43.61,62.73,188.86,138.99,128.14,131.03,152.96,110.84,48.53,239.84,26.63,24.2,28.12,27.08,43.0,33.0,31.545714285714286,36.0,33.401428571428575
2024-06-05,Uttarakhand,37.75,27.0,33.75,88.5,145.5,114.5,112.75,99.25,42.5,60.0,154.5,138.5,130.75,132.0,146.75,116.5,56.0,264.0,28.0,27.5,26.75,23.25,24.5,31.67,31.974285714285713,28.93,33.089999999999996
2024-06-05,West Bengal,44.48,30.1,37.43,84.9,155.9,125.45,126.81,105.62,45.9,55.0,200.9,132.33,111.76,113.52,126.67,99.47,52.29,272.81,22.0,28.24,31.62,35.81,25.42,29.64,32.37714285714286,32.04,33.03
2024-06-06,Andaman and Nicobar,48.33,30.1,68.0,95.0,171.0,154.33,136.0,100.67,54.33,73.0,232.5,173.0,178.33,113.52,132.67,118.67,77.33,308.33,19.67,56.67,53.33,76.67,36.4,21.72,35.27285714285714,47.0,33.934285714285714
2024-06-06,Andhra Pradesh,60.25,44.0,44.25,89.25,176.25,135.5,125.25,97.5,43.5,59.0,164.75,164.0,110.5,124.5,109.25,91.5,60.25,350.0,22.25,33.0,28.0,39.75,45.65,20.0,33.465714285714284,36.97,32.652857142857144
2024-06-06,Arunachal pradesh,46.0,45.0,44.75,99.25,151.75,133.25,123.25,103.25,53.33,75.33,143.5,154.33,152.33,136.0,177.67,91.5,76.5,301.0,19.33,32.33,40.0,50.0,30.9,27.86,33.67,26.5,34.58142857142857
2024-06-06,Assam,42.82,32.15,36.14,87.82,157.93,115.38,116.0,92.18,47.22,71.31,208.14,149.93,136.18,137.89,148.0,115.16,59.26,252.74,13.37,29.46,35.14,37.12,33.75,30.0,33.05714285714286,34.25,34.70857142857143
2024-06-06,Bihar,37.84,26.69,33.0,80.88,152.75,121.47,113.84,79.84,44.23,55.94,180.64,133.84,120.71,124.42,157.04,101.81,47.52,278.55,22.81,22.29,29.94,29.1,24.2,32.0,32.784285714285716,28.12,34.96857142857143
2024-06-06,Chandigarh,40.0,32.0,35.0,88.0,148.0,120.0,119.0,98.0,44.0,62.0,190.0,148.0,122.0,129.0,137.0,105.0,52.0,280.0,27.0,24.0,32.0,35.0,27.5,38.0,32.284285714285716,26.75,35.71857142857143
2024-06-06,Chhattisgarh,41.14,38.57,40.29,93.71,166.29,115.29,114.86,97.14,43.29,55.71,201.0,151.14,130.86,133.0,146.57,117.14,47.0,262.0,22.71,27.71,32.43,29.0,28.24,29.25,32.208571428571425,31.62,35.83428571428571
2024-06-06,Delhi,40.0,29.0,31.0,92.0,173.0,143.0,123.0,90.0,44.0,56.0,207.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,35.0,28.0,56.67,19.5,28.398571428571433,53.33,33.215714285714284
2024-06-06,DNH and DD,50.0,41.0,47.33,90.0,174.67,144.67,131.33,95.0,43.33,65.0,192.0,148.0,134.0,134.67,127.0,107.67,63.67,350.0,27.33,32.0,30.0,39.0,33.0,30.25,28.255714285714287,28.0,33.50142857142857
2024-06-06,Goa,52.5,48.0,45.5,92.5,175.0,150.0,131.5,98.0,44.0,57.5,220.5,157.5,140.0,148.0,115.0,98.5,59.0,329.0,24.5,40.5,38.0,50.5,32.33,29.8,29.42285714285714,40.0,33.215714285714284
2024-06-06,Gujarat,43.86,38.14,40.86,86.57,170.43,125.29,116.86,92.71,42.43,61.43,178.14,144.71,130.0,130.0,126.14,104.86,54.17,252.0,15.33,30.29,31.0,31.86,29.46,25.72,29.541428571428575,35.14,32.62428571428571
2024-06-06,Haryana,49.0,30.5,33.5,82.0,142.0,116.0,115.0,100.5,44.5,62.0,187.5,129.5,126.0,130.5,149.0,117.0,49.5,261.0,27.5,19.0,30.5,23.5,22.29,35.81,29.071428571428573,29.94,32.70428571428572
2024-06-06,Himachal Pradesh,41.0,22.0,33.33,85.58,164.42,134.0,116.17,88.42,47.25,52.08,219.5,160.67,137.5,129.1,143.5,118.0,48.58,269.58,27.5,30.42,35.0,29.0,24.0,47.25,29.988571428571426,32.0,33.13285714285714
2024-06-06,Jammu and Kashmir,46.0,29.8,37.0,91.33,153.67,128.67,123.33,100.5,52.33,51.5,219.5,147.0,133.5,128.67,144.8,126.0,55.0,315.0,27.5,29.83,35.17,35.33,27.71,25.5,30.291428571428572,32.43,33.52428571428571
2024-06-06,Jharkhand,39.37,31.39,34.84,80.89,156.42,119.68,111.63,82.37,45.56,59.0,178.92,138.05,123.95,126.0,151.0,103.53,48.94,288.94,24.33,26.05,29.0,29.58,30.0,37.11,29.72714285714286,35.0,32.667142857142856
2024-06-06,Karnataka,60.03,43.81,47.23,93.81,166.19,141.81,127.52,107.03,42.71,50.17,179.06,163.58,119.84,137.0,119.9,97.9,52.29,291.6,20.33,36.58,33.16,37.71,32.0,36.0,30.381428571428568,30.0,33.11857142857143
2024-06-06,Kerala,50.83,44.83,45.58,102.18,183.0,150.0,136.2,116.0,44.23,54.38,223.29,173.1,143.23,130.0,117.69,100.91,62.31,234.31,15.23,47.54,35.69,63.69,40.5,32.8,31.38714285714286,38.0,32.78857142857142
2024-06-06,Madhya Pradesh,40.9,28.85,34.31,85.81,164.02,120.0,115.31,91.29,43.28,57.57,189.23,135.28,120.47,112.45,136.63,110.36,47.45,249.36,19.74,25.49,25.79,26.77,30.29,40.27,30.701428571428572,31.0,32.044285714285714
2024-06-06,Maharashtra,51.68,38.26,42.53,89.58,174.53,134.74,127.74,96.89,42.84,59.58,182.16,157.78,127.79,110.95,120.79,102.19,54.74,298.84,23.32,37.21,30.37,37.63,19.0,33.69,33.30285714285714,30.5,32.02571428571429
2024-06-06,Manipur,50.0,45.0,40.0,105.0,180.0,145.0,135.0,90.0,55.0,59.58,182.16,140.0,130.0,130.0,125.0,130.0,85.0,240.0,25.0,36.0,47.0,35.0,30.42,27.3,34.1,35.0,33.74
2024-06-06,Meghalaya,38.0,38.25,36.38,91.33,168.0,132.0,121.25,90.0,49.25,73.63,182.16,135.63,133.0,126.38,171.0,101.5,68.6,381.88,21.0,33.13,38.63,40.0,29.83,43.0,34.57142857142857,35.17,34.23428571428571
2024-06-06,Mizoram,48.18,42.0,45.9,107.44,150.71,125.86,128.11,99.55,50.27,78.0,159.5,185.55,170.8,128.45,183.67,130.83,119.63,479.67,29.18,40.18,53.36,75.91,26.05,24.5,36.589999999999996,29.0,37.714285714285715
2024-06-06,Nagaland,41.75,42.88,48.0,101.25,129.83,132.5,121.67,97.38,50.38,73.29,200.0,139.19,166.0,150.19,195.0,142.5,84.0,322.67,17.88,33.69,50.94,50.0,36.58,25.42,36.17714285714286,33.16,40.25428571428571
2024-06-06,Odisha,37.5,36.67,39.4,84.1,163.4,126.8,113.7,82.8,46.0,52.6,162.5,136.6,108.33,124.67,113.8,94.0,52.0,265.38,26.3,27.4,31.7,44.0,47.54,36.4,33.3,35.69,39.684285714285714
2024-06-06,Puducherry,64.0,45.0,40.0,91.0,173.0,134.0,120.0,90.0,43.0,48.0,193.0,146.0,141.0,124.67,110.0,98.0,48.0,297.0,26.0,43.0,36.0,28.0,25.49,45.65,35.801428571428566,25.79,41.142857142857146
2024-06-06,Punjab,39.73,25.2,31.27,90.27,157.27,126.73,116.6,99.67,44.73,59.87,200.08,128.07,121.67,119.13,134.77,102.36,53.67,270.6,26.47,25.0,28.93,22.47,37.21,30.9,34.05714285714286,30.37,40.93714285714286
2024-06-06,Rajasthan,40.63,29.0,32.83,75.97,128.6,110.83,104.03,89.37,42.77,51.5,185.29,146.61,122.85,133.33,156.48,115.2,44.37,297.62,20.81,24.62,33.55,33.28,36.0,33.75,32.43142857142857,47.0,39.01571428571429
2024-06-06,Sikkim,54.2,35.2,38.4,85.0,133.0,126.6,124.0,101.0,49.0,63.4,185.29,166.0,127.0,137.25,170.2,115.2,59.2,410.0,18.6,36.4,47.0,42.0,33.13,24.2,32.89857142857143,38.63,40.21142857142858
2024-06-06,Tamil Nadu,61.67,45.88,54.91,92.5,179.97,144.35,125.0,93.73,44.09,47.38,204.03,173.31,126.62,137.25,113.0,93.47,56.24,313.48,24.36,45.5,36.79,48.56,40.18,27.5,33.65857142857143,53.36,37.84428571428571
2024-06-06,Telangana,54.0,42.7,45.9,80.0,164.0,129.0,119.0,92.6,41.3,66.3,162.4,165.6,121.1,150.5,115.9,97.7,56.6,301.9,20.78,31.0,26.7,31.8,33.69,28.24,33.27428571428572,50.94,34.38142857142857
2024-06-06,Tripura,38.25,42.7,39.0,87.0,144.33,128.0,111.25,103.75,48.0,70.25,162.4,131.75,122.67,116.0,139.75,100.25,69.25,221.5,10.0,33.75,35.5,39.0,27.4,56.67,34.181428571428576,31.7,34.924285714285716
2024-06-06,Uttar Pradesh,38.61,26.12,32.35,82.04,154.28,119.21,114.08,93.41,43.69,62.72,188.92,139.31,127.99,130.89,152.84,110.78,48.59,239.63,26.63,24.25,28.29,27.01,43.0,33.0,31.502857142857145,36.0,33.82285714285714
2024-06-06,Uttarakhand,37.75,26.75,33.25,88.75,145.5,115.0,113.25,99.25,42.5,60.0,154.5,138.5,130.75,132.25,147.0,116.5,56.25,264.0,28.0,28.25,27.0,23.75,25.0,32.33,31.967142857142857,28.93,33.54714285714285
2024-06-06,West Bengal,44.41,30.1,37.77,85.14,156.05,125.19,129.27,106.27,46.09,55.14,200.9,132.55,112.55,113.23,126.77,99.5,52.36,274.05,22.27,28.32,31.86,37.0,24.62,29.46,32.495714285714286,33.55,33.30571428571429
2024-06-07,Andaman and Nicobar,48.0,30.1,68.0,95.33,171.33,155.0,136.33,100.67,55.33,73.0,232.5,173.0,177.0,113.23,132.67,119.33,77.0,308.33,19.67,56.67,53.33,76.67,36.4,22.29,35.39142857142857,47.0,34.21
2024-06-07,Andhra Pradesh,60.2,44.4,47.4,87.4,173.0,137.6,126.2,102.8,42.8,60.4,165.8,169.4,110.4,143.0,110.4,91.2,59.0,327.0,21.8,34.75,28.5,40.75,45.5,24.0,33.855714285714285,36.79,33.02571428571429
2024-06-07,Arunachal pradesh,46.0,45.0,44.75,99.25,151.75,133.25,123.25,103.25,53.33,76.0,143.5,154.33,152.33,136.0,177.67,91.2,77.5,298.5,17.5,32.33,40.0,50.0,31.0,27.71,34.04571428571428,26.7,34.925714285714285
2024-06-07,Assam,42.89,32.0,36.07,87.7,157.74,114.7,115.78,92.48,47.11,71.0,212.8,149.08,136.1,136.81,146.91,114.0,59.0,253.56,13.41,29.44,35.22,37.52,33.75,30.0,33.43,35.5,34.885714285714286
2024-06-07,Bihar,37.84,26.94,33.03,80.75,152.38,121.5,114.53,79.88,44.31,55.69,175.85,134.09,121.16,125.38,158.81,102.23,46.94,269.97,23.5,22.38,29.69,30.94,24.25,32.0,33.16285714285714,28.29,35.08571428571428
2024-06-07,Chandigarh,40.0,32.0,33.0,95.0,162.0,130.0,125.0,98.0,44.0,62.0,190.0,148.0,120.0,129.0,135.0,105.0,55.0,260.0,28.0,24.0,32.0,35.0,28.25,40.5,32.55571428571428,27.0,35.800000000000004
2024-06-07,Chhattisgarh,39.0,37.8,40.2,92.4,161.2,114.2,114.4,91.2,43.0,57.4,189.8,145.2,118.4,129.8,147.6,111.0,46.4,248.0,23.6,30.6,32.6,31.4,28.32,30.29,32.88142857142857,31.86,35.90571428571429
2024-06-07,Delhi,40.0,29.0,31.0,93.0,173.0,143.0,123.0,90.0,44.0,56.0,207.0,148.0,130.0,128.0,139.0,104.0,58.0,243.0,26.0,30.0,35.0,28.0,56.67,19.0,29.071428571428573,53.33,33.28714285714286
2024-06-07,DNH and DD,50.0,41.0,47.67,89.33,174.67,146.67,131.0,95.0,43.33,65.0,192.0,148.67,134.0,134.67,127.0,107.67,63.67,350.0,27.33,32.0,30.0,48.33,34.75,30.42,28.678571428571427,28.5,33.501428571428576
2024-06-07,Goa,52.5,48.0,45.5,92.5,175.0,150.0,131.5,98.0,44.0,57.5,220.5,157.5,140.0,148.0,116.5,98.5,59.0,329.0,24.5,41.0,38.0,50.5,32.33,29.83,29.91714285714286,40.0,33.21571428571429
2024-06-07,Gujarat,42.88,37.63,40.5,87.63,170.13,125.75,118.25,92.88,42.57,62.0,177.0,145.0,128.63,129.0,124.75,104.38,53.71,252.71,16.83,29.14,30.57,32.57,29.44,26.05,29.874285714285715,35.22,32.55142857142857
2024-06-07,Haryana,43.25,30.0,34.5,77.75,129.25,107.25,107.75,96.25,43.33,57.67,178.25,137.5,127.0,126.0,155.0,104.25,48.33,215.0,24.0,19.0,33.33,23.0,22.38,36.58,29.391428571428573,29.69,33.07142857142857
2024-06-07,Himachal Pradesh,40.83,22.0,33.33,86.58,165.92,135.0,115.83,88.92,47.17,52.25,219.5,161.0,137.5,129.1,143.5,118.0,48.58,270.33,27.5,30.58,36.0,28.83,24.0,47.54,30.331428571428575,32.0,33.642857142857146
2024-06-07,Jammu and Kashmir,47.8,28.0,34.4,90.6,154.4,125.4,121.0,100.6,51.8,52.4,219.5,148.0,135.0,128.6,137.0,126.0,53.6,319.4,26.6,28.2,34.6,34.6,30.6,25.49,29.988571428571426,32.6,33.92857142857143
2024-06-07,Jharkhand,39.44,31.53,34.83,81.39,155.67,119.72,111.11,82.5,45.65,58.81,175.5,138.39,124.11,126.29,151.14,103.65,48.41,279.24,24.12,25.72,28.94,29.44,30.0,37.21,29.377142857142854,35.0,33.06285714285714
2024-06-07,Karnataka,60.0,43.73,47.6,94.47,166.5,141.77,127.77,107.27,42.8,50.1,178.9,163.37,120.1,136.62,120.03,97.47,52.27,283.83,20.0,36.53,33.07,39.27,32.0,36.0,30.024285714285714,30.0,33.50142857142857
2024-06-07,Kerala,50.67,44.67,45.5,102.36,184.36,150.4,136.8,116.45,44.38,54.38,220.33,170.44,142.54,130.0,118.23,101.0,62.85,235.23,15.38,47.69,37.46,66.69,41.0,33.13,30.979999999999997,38.0,33.424285714285716
2024-06-07,Madhya Pradesh,40.93,28.85,34.3,85.8,166.13,120.96,115.89,91.63,43.43,57.25,190.53,136.36,120.93,112.4,136.34,110.36,47.52,253.93,19.86,25.87,26.16,27.24,29.14,40.18,30.512857142857143,30.57,32.794285714285714
2024-06-07,Maharashtra,51.58,38.32,42.58,89.68,174.84,134.63,127.84,96.68,42.79,59.58,182.16,157.83,127.74,111.11,121.37,102.13,54.89,298.68,23.32,37.16,31.26,39.11,19.0,33.69,33.107142857142854,33.33,32.49857142857143
2024-06-07,Manipur,50.0,41.0,38.0,100.0,180.0,142.0,137.0,90.0,52.0,59.58,182.16,153.0,142.0,142.0,121.37,142.0,81.0,220.0,25.0,35.0,43.0,35.0,30.58,27.4,33.738571428571426,36.0,33.49857142857143
2024-06-07,Meghalaya,44.3,38.5,37.1,92.17,163.57,134.5,121.2,89.8,49.4,73.8,182.16,133.8,138.5,126.1,172.0,126.0,73.83,371.2,21.3,33.9,40.5,43.7,28.2,43.0,34.55285714285714,34.6,34.34142857142857
