DATE,States/UTs,Commodity,Price
2024-06-20,Sikkim,Rice,54.6
2024-06-20,Tamil Nadu,Rice,61.46
2024-06-20,Telangana,Rice,54.67
2024-06-20,Tripura,Rice,38.5
2024-06-20,Uttar Pradesh,Rice,38.79
2024-06-20,Uttarakhand,Rice,37.75
2024-06-20,West Bengal,Rice,44.5
2024-06-21,Andaman and Nicobar,Rice,48.67
2024-06-21,Andhra Pradesh,Rice,62.0
2024-06-21,Arunachal pradesh,Rice,46.0
2024-06-21,Assam,Rice,41.83
2024-06-21,Bihar,Rice,38.06
2024-06-21,Chandigarh,Rice,40.0
2024-06-21,Chhattisgarh,Rice,42.0
2024-06-21,Delhi,Rice,40.0
2024-06-21,DNH and DD,Rice,50.0
2024-06-21,Goa,Rice,52.5
2024-06-21,Gujarat,Rice,38.67
2024-06-21,Haryana,Rice,40.67
2024-06-21,Himachal Pradesh,Rice,40.92
2024-06-21,Jammu and Kashmir,Rice,44.6
2024-06-21,Jharkhand,Rice,39.78
2024-06-21,Karnataka,Rice,59.67
2024-06-21,Kerala,Rice,49.64
2024-06-21,Madhya Pradesh,Rice,41.15
2024-06-21,Maharashtra,Rice,52.58
2024-06-21,Manipur,Rice,50.0
2024-06-21,Meghalaya,Rice,46.0
2024-06-21,Mizoram,Rice,47.91
2024-06-21,Nagaland,Rice,41.75
2024-06-21,Odisha,Rice,38.5
2024-06-21,Puducherry,Rice,65.0
2024-06-21,Punjab,Rice,38.71
2024-06-21,Rajasthan,Rice,41.64
2024-06-21,Sikkim,Rice,54.6
2024-06-21,Tamil Nadu,Rice,61.97
2024-06-21,Telangana,Rice,54.2
2024-06-21,Tripura,Rice,38.5
2024-06-21,Uttar Pradesh,Rice,38.92
2024-06-21,Uttarakhand,Rice,38.0
2024-06-21,West Bengal,Rice,44.91
2024-06-22,Andaman and Nicobar,Rice,48.67
2024-06-22,Andhra Pradesh,Rice,60.6
2024-06-22,Arunachal pradesh,Rice,46.0
2024-06-22,Assam,Rice,43.25
2024-06-22,Bihar,Rice,38.17
2024-06-22,Chandigarh,Rice,40.0
2024-06-22,Chhattisgarh,Rice,42.5
2024-06-22,Delhi,Rice,40.0
2024-06-22,DNH and DD,Rice,50.0
2024-06-22,Gujarat,Rice,45.67
2024-06-22,Haryana,Rice,39.5
2024-06-22,Himachal Pradesh,Rice,40.92
2024-06-22,Jammu and Kashmir,Rice,38.5
2024-06-22,Jharkhand,Rice,39.74
2024-06-22,Karnataka,Rice,60.17
2024-06-22,Kerala,Rice,50.25
2024-06-22,Madhya Pradesh,Rice,41.14
2024-06-22,Maharashtra,Rice,52.79
2024-06-22,Meghalaya,Rice,45.88
2024-06-22,Mizoram,Rice,50.0
2024-06-22,Nagaland,Rice,41.53
2024-06-22,Odisha,Rice,39.22
2024-06-22,Puducherry,Rice,65.0
2024-06-22,Punjab,Rice,38.64
2024-06-22,Rajasthan,Rice,40.67
2024-06-22,Sikkim,Rice,54.6
2024-06-22,Tamil Nadu,Rice,62.42
2024-06-22,Telangana,Rice,54.2
2024-06-22,Tripura,Rice,38.5
2024-06-22,Uttar Pradesh,Rice,38.99
2024-06-22,Uttarakhand,Rice,38.5
2024-06-22,West Bengal,Rice,43.63
2024-06-23,Andhra Pradesh,Rice,58.67
2024-06-23,Arunachal pradesh,Rice,46.0
2024-06-23,Assam,Rice,41.71
2024-06-23,Bihar,Rice,37.47
2024-06-23,Chandigarh,Rice,40.0
2024-06-23,Chhattisgarh,Rice,40.0
2024-06-23,Delhi,Rice,40.0
2024-06-23,DNH and DD,Rice,50.0
2024-06-23,Gujarat,Rice,43.0
2024-06-23,Haryana,Rice,40.0
2024-06-23,Himachal Pradesh,Rice,41.0
2024-06-23,Jammu and Kashmir,Rice,39.0
2024-06-23,Jharkhand,Rice,40.6
2024-06-23,Karnataka,Rice,60.03
2024-06-23,Madhya Pradesh,Rice,40.95
2024-06-23,Maharashtra,Rice,52.79
2024-06-23,Meghalaya,Rice,44.33
2024-06-23,Mizoram,Rice,50.0
2024-06-23,Odisha,Rice,39.75
2024-06-23,Punjab,Rice,38.75
2024-06-23,Rajasthan,Rice,42.17
2024-06-23,Sikkim,Rice,57.0
2024-06-23,Tamil Nadu,Rice,61.63
2024-06-23,Telangana,Rice,52.5
2024-06-23,Uttar Pradesh,Rice,38.95
2024-06-23,West Bengal,Rice,43.29
2024-06-24,Andaman and Nicobar,Rice,47.5
2024-06-24,Andhra Pradesh,Rice,60.6
2024-06-24,Arunachal pradesh,Rice,50.0
2024-06-24,Assam,Rice,42.86
2024-06-24,Bihar,Rice,38.0
2024-06-24,Chandigarh,Rice,40.0
2024-06-24,Chhattisgarh,Rice,40.33
2024-06-24,Delhi,Rice,40.0
2024-06-24,DNH and DD,Rice,49.33
2024-06-24,Goa,Rice,52.5
2024-06-24,Gujarat,Rice,42.57
2024-06-24,Haryana,Rice,39.5
2024-06-24,Himachal Pradesh,Rice,41.0
2024-06-24,Jammu and Kashmir,Rice,47.5
2024-06-24,Jharkhand,Rice,40.0
2024-06-24,Karnataka,Rice,59.97
2024-06-24,Kerala,Rice,50.42
2024-06-24,Madhya Pradesh,Rice,41.45
2024-06-24,Maharashtra,Rice,53.11
2024-06-24,Manipur,Rice,50.0
2024-06-24,Meghalaya,Rice,46.0
2024-06-24,Mizoram,Rice,47.91
2024-06-24,Nagaland,Rice,41.75
2024-06-24,Odisha,Rice,38.58
2024-06-24,Puducherry,Rice,65.0
2024-06-24,Punjab,Rice,39.67
2024-06-24,Rajasthan,Rice,41.32
2024-06-24,Sikkim,Rice,54.6
2024-06-24,Tamil Nadu,Rice,62.18
2024-06-24,Telangana,Rice,53.9
2024-06-24,Tripura,Rice,38.5
2024-06-24,Uttar Pradesh,Rice,38.96
2024-06-24,Uttarakhand,Rice,38.0
2024-06-24,West Bengal,Rice,44.87
2024-06-25,Andaman and Nicobar,Rice,48.67
2024-06-25,Andhra Pradesh,Rice,60.6
2024-06-25,Arunachal pradesh,Rice,46.0
2024-06-25,Assam,Rice,43.27
2024-06-25,Bihar,Rice,38.28
2024-06-25,Chandigarh,Rice,40.0
2024-06-25,Chhattisgarh,Rice,40.33
2024-06-25,Delhi,Rice,40.0
2024-06-25,DNH and DD,Rice,49.33
2024-06-25,Goa,Rice,52.5
2024-06-25,Gujarat,Rice,43.13
2024-06-25,Haryana,Rice,42.0
2024-06-25,Himachal Pradesh,Rice,41.08
2024-06-25,Jammu and Kashmir,Rice,45.86
2024-06-25,Jharkhand,Rice,40.06
2024-06-25,Karnataka,Rice,59.94
2024-06-25,Kerala,Rice,50.31
2024-06-25,Madhya Pradesh,Rice,40.8
2024-06-25,Maharashtra,Rice,53.26
2024-06-25,Manipur,Rice,50.0
2024-06-25,Meghalaya,Rice,46.2
2024-06-25,Mizoram,Rice,47.91
2024-06-25,Nagaland,Rice,41.75
2024-06-25,Odisha,Rice,38.7
2024-06-25,Puducherry,Rice,65.0
2024-06-25,Punjab,Rice,39.93
2024-06-25,Rajasthan,Rice,41.75
2024-06-25,Sikkim,Rice,52.0
2024-06-25,Tamil Nadu,Rice,61.91
2024-06-25,Telangana,Rice,53.8
2024-06-25,Tripura,Rice,38.5
2024-06-25,Uttar Pradesh,Rice,38.97
2024-06-25,Uttarakhand,Rice,37.75
2024-06-25,West Bengal,Rice,44.67
2024-06-26,Andaman and Nicobar,Rice,48.67
2024-06-26,Andhra Pradesh,Rice,60.6
2024-06-26,Arunachal pradesh,Rice,46.0
2024-06-26,Assam,Rice,43.27
2024-06-26,Bihar,Rice,38.28
2024-06-26,Chandigarh,Rice,40.0
2024-06-26,Chhattisgarh,Rice,40.33
2024-06-26,Delhi,Rice,40.0
2024-06-26,DNH and DD,Rice,49.33
2024-06-26,Goa,Rice,52.5
2024-06-26,Gujarat,Rice,43.13
2024-06-26,Haryana,Rice,42.0
2024-06-26,Himachal Pradesh,Rice,41.08
2024-06-26,Jammu and Kashmir,Rice,45.86
2024-06-26,Jharkhand,Rice,40.06
2024-06-26,Karnataka,Rice,59.94
2024-06-26,Kerala,Rice,50.31
2024-06-26,Madhya Pradesh,Rice,40.8
2024-06-26,Maharashtra,Rice,53.26
2024-06-26,Manipur,Rice,50.0
2024-06-26,Meghalaya,Rice,46.2
2024-06-26,Mizoram,Rice,47.91
2024-06-26,Nagaland,Rice,41.75
2024-06-26,Odisha,Rice,38.7
2024-06-26,Puducherry,Rice,65.0
2024-06-26,Punjab,Rice,39.93
2024-06-26,Rajasthan,Rice,41.75
2024-06-26,Sikkim,Rice,52.0
2024-06-26,Tamil Nadu,Rice,61.91
2024-06-26,Telangana,Rice,53.8
2024-06-26,Tripura,Rice,38.5
2024-06-26,Uttar Pradesh,Rice,38.97
2024-06-26,Uttarakhand,Rice,37.75
2024-06-26,West Bengal,Rice,44.67
2024-06-27,Andaman and Nicobar,Rice,48.67
2024-06-27,Andhra Pradesh,Rice,60.6
2024-06-27,Arunachal pradesh,Rice,46.0
2024-06-27,Assam,Rice,42.93
2024-06-27,Bihar,Rice,38.14
2024-06-27,Chandigarh,Rice,40.0
2024-06-27,Chhattisgarh,Rice,40.25
2024-06-27,Delhi,Rice,40.0
2024-06-27,DNH and DD,Rice,49.0
2024-06-27,Goa,Rice,52.5
2024-06-27,Gujarat,Rice,43.13
2024-06-27,Haryana,Rice,39.5
2024-06-27,Himachal Pradesh,Rice,41.08
2024-06-27,Jammu and Kashmir,Rice,49.2
2024-06-27,Jharkhand,Rice,39.95
2024-06-27,Karnataka,Rice,59.87
2024-06-27,Kerala,Rice,50.31
2024-06-27,Madhya Pradesh,Rice,41.21
2024-06-27,Maharashtra,Rice,53.47
2024-06-27,Meghalaya,Rice,46.2
2024-06-27,Mizoram,Rice,47.91
2024-06-27,Nagaland,Rice,41.53
2024-06-27,Odisha,Rice,38.65
2024-06-27,Puducherry,Rice,65.0
2024-06-27,Punjab,Rice,39.8
2024-06-27,Rajasthan,Rice,41.27
2024-06-27,Sikkim,Rice,53.2
2024-06-27,Tamil Nadu,Rice,61.79
2024-06-27,Telangana,Rice,53.8
2024-06-27,Tripura,Rice,38.5
2024-06-27,Uttar Pradesh,Rice,38.97
2024-06-27,Uttarakhand,Rice,37.5
2024-06-27,West Bengal,Rice,45.05
2024-06-28,Andaman and Nicobar,Rice,48.33
2024-06-28,Andhra Pradesh,Rice,60.6
2024-06-28,Arunachal pradesh,Rice,46.0
2024-06-28,Assam,Rice,42.84
2024-06-28,Bihar,Rice,38.44
2024-06-28,Chandigarh,Rice,40.0
2024-06-28,Chhattisgarh,Rice,38.5
2024-06-28,Delhi,Rice,40.0
2024-06-28,DNH and DD,Rice,49.0
2024-06-28,Goa,Rice,52.5
2024-06-28,Gujarat,Rice,42.14
2024-06-28,Haryana,Rice,39.5
2024-06-28,Himachal Pradesh,Rice,41.08
2024-06-28,Jammu and Kashmir,Rice,45.2
2024-06-28,Jharkhand,Rice,40.05
2024-06-28,Karnataka,Rice,59.97
2024-06-28,Kerala,Rice,49.64
2024-06-28,Madhya Pradesh,Rice,41.0
2024-06-28,Maharashtra,Rice,53.53
2024-06-28,Meghalaya,Rice,46.2
2024-06-28,Mizoram,Rice,47.7
2024-06-28,Nagaland,Rice,41.75
2024-06-28,Odisha,Rice,38.92
2024-06-28,Puducherry,Rice,65.0
2024-06-28,Punjab,Rice,39.8
2024-06-28,Rajasthan,Rice,41.89
2024-06-28,Sikkim,Rice,53.6
2024-06-28,Tamil Nadu,Rice,62.1
2024-06-28,Telangana,Rice,53.7
2024-06-28,Tripura,Rice,38.5
2024-06-28,Uttar Pradesh,Rice,39.07
2024-06-28,Uttarakhand,Rice,37.75
2024-06-28,West Bengal,Rice,45.0
2024-06-29,Andaman and Nicobar,Rice,48.33
2024-06-29,Andhra Pradesh,Rice,60.8
2024-06-29,Arunachal pradesh,Rice,50.0
2024-06-29,Assam,Rice,40.91
2024-06-29,Bihar,Rice,38.17
2024-06-29,Chhattisgarh,Rice,42.5
2024-06-29,Delhi,Rice,40.0
2024-06-29,DNH and DD,Rice,49.0
2024-06-29,Gujarat,Rice,43.38
2024-06-29,Haryana,Rice,40.0
2024-06-29,Himachal Pradesh,Rice,41.08
2024-06-29,Jammu and Kashmir,Rice,46.5
2024-06-29,Jharkhand,Rice,40.17
2024-06-29,Karnataka,Rice,59.68
2024-06-29,Kerala,Rice,49.75
2024-06-29,Madhya Pradesh,Rice,41.29
2024-06-29,Maharashtra,Rice,53.53
2024-06-29,Meghalaya,Rice,45.75
2024-06-29,Mizoram,Rice,50.0
2024-06-29,Nagaland,Rice,41.53
2024-06-29,Odisha,Rice,39.12
2024-06-29,Puducherry,Rice,65.0
2024-06-29,Punjab,Rice,39.14
2024-06-29,Rajasthan,Rice,40.57
2024-06-29,Sikkim,Rice,54.75
2024-06-29,Tamil Nadu,Rice,61.63
2024-06-29,Telangana,Rice,53.2
2024-06-29,Tripura,Rice,38.5
2024-06-29,Uttar Pradesh,Rice,39.14
2024-06-29,Uttarakhand,Rice,38.0
2024-06-29,West Bengal,Rice,43.8
2024-06-30,Andhra Pradesh,Rice,59.0
2024-06-30,Arunachal pradesh,Rice,48.0
2024-06-30,Assam,Rice,40.43
2024-06-30,Bihar,Rice,37.59
2024-06-30,Chandigarh,Rice,40.0
2024-06-30,Chhattisgarh,Rice,42.0
2024-06-30,Delhi,Rice,40.0
2024-06-30,DNH and DD,Rice,49.0
2024-06-30,Gujarat,Rice,51.5
2024-06-30,Haryana,Rice,40.0
2024-06-30,Himachal Pradesh,Rice,41.08
2024-06-30,Jammu and Kashmir,Rice,43.0
2024-06-30,Jharkhand,Rice,40.64
2024-06-30,Karnataka,Rice,59.87
2024-06-30,Madhya Pradesh,Rice,40.54
2024-06-30,Maharashtra,Rice,53.47
2024-06-30,Meghalaya,Rice,44.33
2024-06-30,Mizoram,Rice,50.0
2024-06-30,Odisha,Rice,39.2
2024-06-30,Puducherry,Rice,65.0
2024-06-30,Punjab,Rice,39.17
2024-06-30,Rajasthan,Rice,41.86
2024-06-30,Sikkim,Rice,57.0
2024-06-30,Tamil Nadu,Rice,61.16
2024-06-30,Telangana,Rice,49.67
2024-06-30,Uttar Pradesh,Rice,38.97
2024-06-30,West Bengal,Rice,41.64
2024-06-01,Andaman and Nicobar,Wheat,41.64
2024-06-01,Andhra Pradesh,Wheat,44.4
2024-06-01,Arunachal pradesh,Wheat,45.0
2024-06-01,Assam,Wheat,32.55
2024-06-01,Bihar,Wheat,26.92
2024-06-01,Chandigarh,Wheat,32.0
2024-06-01,Chhattisgarh,Wheat,38.75
2024-06-01,Delhi,Wheat,29.0
2024-06-01,DNH and DD,Wheat,40.67
2024-06-01,Gujarat,Wheat,35.71
2024-06-01,Haryana,Wheat,28.33
2024-06-01,Himachal Pradesh,Wheat,22.0
2024-06-01,Jammu and Kashmir,Wheat,30.75
2024-06-01,Jharkhand,Wheat,31.53
2024-06-01,Karnataka,Wheat,43.6
2024-06-01,Kerala,Wheat,45.45
2024-06-01,Madhya Pradesh,Wheat,28.85
2024-06-01,Maharashtra,Wheat,38.47
2024-06-01,Meghalaya,Wheat,37.5
2024-06-01,Mizoram,Wheat,37.5
2024-06-01,Nagaland,Wheat,42.88
2024-06-01,Odisha,Wheat,37.5
2024-06-01,Punjab,Wheat,24.86
2024-06-01,Rajasthan,Wheat,28.71
2024-06-01,Sikkim,Wheat,35.4
2024-06-01,Tamil Nadu,Wheat,44.75
2024-06-01,Telangana,Wheat,42.6
2024-06-01,Tripura,Wheat,42.6
2024-06-01,Uttar Pradesh,Wheat,25.93
2024-06-01,Uttarakhand,Wheat,28.5
2024-06-01,West Bengal,Wheat,29.75
2024-06-02,Andhra Pradesh,Wheat,45.5
2024-06-02,Arunachal pradesh,Wheat,45.0
2024-06-02,Assam,Wheat,32.14
2024-06-02,Bihar,Wheat,26.69
2024-06-02,Chandigarh,Wheat,32.0
2024-06-02,Chhattisgarh,Wheat,38.0
2024-06-02,Delhi,Wheat,29.0
2024-06-02,DNH and DD,Wheat,40.67
2024-06-02,Gujarat,Wheat,38.0
2024-06-02,Haryana,Wheat,26.0
2024-06-02,Himachal Pradesh,Wheat,22.0
2024-06-02,Jammu and Kashmir,Wheat,34.0
2024-06-02,Jharkhand,Wheat,31.8
2024-06-02,Karnataka,Wheat,43.52
2024-06-02,Madhya Pradesh,Wheat,29.05
2024-06-02,Maharashtra,Wheat,38.42
2024-06-02,Meghalaya,Wheat,37.0
2024-06-02,Mizoram,Wheat,37.5
2024-06-02,Odisha,Wheat,36.0
2024-06-02,Punjab,Wheat,25.45
2024-06-02,Rajasthan,Wheat,29.43
2024-06-02,Sikkim,Wheat,36.0
2024-06-02,Tamil Nadu,Wheat,45.5
2024-06-02,Telangana,Wheat,38.67
2024-06-02,Uttar Pradesh,Wheat,25.8
2024-06-02,Uttarakhand,Wheat,24.0
2024-06-02,West Bengal,Wheat,28.83
2024-06-03,Andaman and Nicobar,Wheat,28.83
2024-06-03,Andhra Pradesh,Wheat,44.4
2024-06-03,Arunachal pradesh,Wheat,45.0
2024-06-03,Assam,Wheat,32.25
2024-06-03,Bihar,Wheat,26.94
2024-06-03,Chandigarh,Wheat,32.0
2024-06-03,Chhattisgarh,Wheat,38.57
2024-06-03,Delhi,Wheat,29.0
2024-06-03,DNH and DD,Wheat,41.0
2024-06-03,Goa,Wheat,50.0
2024-06-03,Gujarat,Wheat,36.14
2024-06-03,Haryana,Wheat,29.75
2024-06-03,Himachal Pradesh,Wheat,22.0
2024-06-03,Jammu and Kashmir,Wheat,32.8
2024-06-03,Jharkhand,Wheat,31.39
2024-06-03,Karnataka,Wheat,43.7
2024-06-03,Kerala,Wheat,44.69
2024-06-03,Madhya Pradesh,Wheat,28.81
2024-06-03,Maharashtra,Wheat,38.37
2024-06-03,Manipur,Wheat,42.0
2024-06-03,Meghalaya,Wheat,38.33
2024-06-03,Mizoram,Wheat,42.22
2024-06-03,Nagaland,Wheat,42.88
2024-06-03,Odisha,Wheat,37.0
2024-06-03,Punjab,Wheat,25.0
2024-06-03,Rajasthan,Wheat,29.17
2024-06-03,Sikkim,Wheat,35.2
2024-06-03,Tamil Nadu,Wheat,45.06
2024-06-03,Telangana,Wheat,42.8
2024-06-03,Tripura,Wheat,42.8
2024-06-03,Uttar Pradesh,Wheat,26.03
2024-06-03,Uttarakhand,Wheat,27.0
2024-06-03,West Bengal,Wheat,30.0
2024-06-04,Andaman and Nicobar,Wheat,30.0
2024-06-04,Andhra Pradesh,Wheat,45.0
2024-06-04,Arunachal pradesh,Wheat,45.0
2024-06-04,Assam,Wheat,33.11
2024-06-04,Bihar,Wheat,26.68
2024-06-04,Chandigarh,Wheat,32.0
2024-06-04,Chhattisgarh,Wheat,39.25
2024-06-04,Delhi,Wheat,29.0
2024-06-04,DNH and DD,Wheat,41.0
2024-06-04,Goa,Wheat,50.0
2024-06-04,Gujarat,Wheat,36.67
2024-06-04,Haryana,Wheat,29.75
2024-06-04,Himachal Pradesh,Wheat,22.0
2024-06-04,Jammu and Kashmir,Wheat,30.0
2024-06-04,Jharkhand,Wheat,31.47
2024-06-04,Karnataka,Wheat,44.0
2024-06-04,Kerala,Wheat,44.5
2024-06-04,Madhya Pradesh,Wheat,28.59
2024-06-04,Maharashtra,Wheat,38.42
2024-06-04,Meghalaya,Wheat,37.5
2024-06-04,Mizoram,Wheat,42.0
2024-06-04,Nagaland,Wheat,42.88
2024-06-04,Odisha,Wheat,38.0
2024-06-04,Punjab,Wheat,25.07
2024-06-04,Rajasthan,Wheat,29.55
2024-06-04,Sikkim,Wheat,35.2
2024-06-04,Tamil Nadu,Wheat,45.5
2024-06-04,Telangana,Wheat,40.86
2024-06-04,Tripura,Wheat,40.86
2024-06-04,Uttar Pradesh,Wheat,26.13
2024-06-04,Uttarakhand,Wheat,27.0
2024-06-04,West Bengal,Wheat,30.11
2024-06-05,Andaman and Nicobar,Wheat,30.11
2024-06-05,Andhra Pradesh,Wheat,44.4
2024-06-05,Arunachal pradesh,Wheat,45.0
2024-06-05,Assam,Wheat,32.33
2024-06-05,Bihar,Wheat,27.03
2024-06-05,Chandigarh,Wheat,32.0
2024-06-05,Chhattisgarh,Wheat,38.57
2024-06-05,Delhi,Wheat,29.0
2024-06-05,DNH and DD,Wheat,41.0
2024-06-05,Goa,Wheat,48.0
2024-06-05,Gujarat,Wheat,36.71
2024-06-05,Haryana,Wheat,29.75
2024-06-05,Himachal Pradesh,Wheat,22.0
2024-06-05,Jammu and Kashmir,Wheat,30.0
2024-06-05,Jharkhand,Wheat,31.53
2024-06-05,Karnataka,Wheat,43.75
2024-06-05,Kerala,Wheat,45.0
2024-06-05,Madhya Pradesh,Wheat,28.88
2024-06-05,Maharashtra,Wheat,38.32
2024-06-05,Manipur,Wheat,45.0
2024-06-05,Meghalaya,Wheat,38.5
2024-06-05,Mizoram,Wheat,42.0
2024-06-05,Nagaland,Wheat,42.88
2024-06-05,Odisha,Wheat,36.88
2024-06-05,Puducherry,Wheat,45.0
2024-06-05,Punjab,Wheat,24.86
2024-06-05,Rajasthan,Wheat,28.96
2024-06-05,Sikkim,Wheat,35.2
2024-06-05,Tamil Nadu,Wheat,45.94
2024-06-05,Telangana,Wheat,42.4
2024-06-05,Tripura,Wheat,42.4
2024-06-05,Uttar Pradesh,Wheat,26.15
2024-06-05,Uttarakhand,Wheat,27.0
2024-06-05,West Bengal,Wheat,30.1
2024-06-06,Andaman and Nicobar,Wheat,30.1
2024-06-06,Andhra Pradesh,Wheat,44.0
2024-06-06,Arunachal pradesh,Wheat,45.0
2024-06-06,Assam,Wheat,32.15
2024-06-06,Bihar,Wheat,26.69
2024-06-06,Chandigarh,Wheat,32.0
2024-06-06,Chhattisgarh,Wheat,38.57
2024-06-06,Delhi,Wheat,29.0
2024-06-06,DNH and DD,Wheat,41.0
2024-06-06,Goa,Wheat,48.0
2024-06-06,Gujarat,Wheat,38.14
2024-06-06,Haryana,Wheat,30.5
2024-06-06,Himachal Pradesh,Wheat,22.0
2024-06-06,Jammu and Kashmir,Wheat,29.8
2024-06-06,Jharkhand,Wheat,31.39
2024-06-06,Karnataka,Wheat,43.81
2024-06-06,Kerala,Wheat,44.83
2024-06-06,Madhya Pradesh,Wheat,28.85
2024-06-06,Maharashtra,Wheat,38.26
2024-06-06,Manipur,Wheat,45.0
2024-06-06,Meghalaya,Wheat,38.25
2024-06-06,Mizoram,Wheat,42.0
2024-06-06,Nagaland,Wheat,42.88
2024-06-06,Odisha,Wheat,36.67
2024-06-06,Puducherry,Wheat,45.0
2024-06-06,Punjab,Wheat,25.2
2024-06-06,Rajasthan,Wheat,29.0
2024-06-06,Sikkim,Wheat,35.2
2024-06-06,Tamil Nadu,Wheat,45.88
2024-06-06,Telangana,Wheat,42.7
2024-06-06,Tripura,Wheat,42.7
2024-06-06,Uttar Pradesh,Wheat,26.12
2024-06-06,Uttarakhand,Wheat,26.75
2024-06-06,West Bengal,Wheat,30.1
2024-06-07,Andaman and Nicobar,Wheat,30.1
2024-06-07,Andhra Pradesh,Wheat,44.4
2024-06-07,Arunachal pradesh,Wheat,45.0
2024-06-07,Assam,Wheat,32.0
2024-06-07,Bihar,Wheat,26.94
2024-06-07,Chandigarh,Wheat,32.0
2024-06-07,Chhattisgarh,Wheat,37.8
2024-06-07,Delhi,Wheat,29.0
2024-06-07,DNH and DD,Wheat,41.0
2024-06-07,Goa,Wheat,48.0
2024-06-07,Gujarat,Wheat,37.63
2024-06-07,Haryana,Wheat,30.0
2024-06-07,Himachal Pradesh,Wheat,22.0
2024-06-07,Jammu and Kashmir,Wheat,28.0
2024-06-07,Jharkhand,Wheat,31.53
2024-06-07,Karnataka,Wheat,43.73
2024-06-07,Kerala,Wheat,44.67
2024-06-07,Madhya Pradesh,Wheat,28.85
2024-06-07,Maharashtra,Wheat,38.32
2024-06-07,Manipur,Wheat,41.0
2024-06-07,Meghalaya,Wheat,38.5
2024-06-07,Mizoram,Wheat,42.0
2024-06-07,Nagaland,Wheat,42.88
2024-06-07,Odisha,Wheat,36.89
2024-06-07,Puducherry,Wheat,45.0
2024-06-07,Punjab,Wheat,25.0
2024-06-07,Rajasthan,Wheat,29.39
2024-06-07,Sikkim,Wheat,35.2
2024-06-07,Tamil Nadu,Wheat,45.91
2024-06-07,Telangana,Wheat,42.7
2024-06-07,Tripura,Wheat,42.7
2024-06-07,Uttar Pradesh,Wheat,26.11
2024-06-07,Uttarakhand,Wheat,27.67
2024-06-07,West Bengal,Wheat,30.1
2024-06-08,Andaman and Nicobar,Wheat,30.1
2024-06-08,Andhra Pradesh,Wheat,44.0
2024-06-08,Arunachal pradesh,Wheat,45.0
2024-06-08,Assam,Wheat,32.44
2024-06-08,Bihar,Wheat,26.94
2024-06-08,Chandigarh,Wheat,32.0
2024-06-08,Chhattisgarh,Wheat,38.5
2024-06-08,Delhi,Wheat,29.0
2024-06-08,DNH and DD,Wheat,41.0
2024-06-08,Gujarat,Wheat,38.83
2024-06-08,Haryana,Wheat,28.67
2024-06-08,Himachal Pradesh,Wheat,22.0
2024-06-08,Jammu and Kashmir,Wheat,31.5
2024-06-08,Jharkhand,Wheat,32.0
2024-06-08,Karnataka,Wheat,43.9
2024-06-08,Madhya Pradesh,Wheat,28.5
2024-06-08,Maharashtra,Wheat,38.37
2024-06-08,Meghalaya,Wheat,38.43
2024-06-08,Mizoram,Wheat,37.5
2024-06-08,Nagaland,Wheat,42.88
2024-06-08,Odisha,Wheat,37.25
2024-06-08,Punjab,Wheat,25.07
2024-06-08,Rajasthan,Wheat,30.0
2024-06-08,Sikkim,Wheat,35.25
2024-06-08,Tamil Nadu,Wheat,44.91
2024-06-08,Telangana,Wheat,42.5
2024-06-08,Tripura,Wheat,42.5
2024-06-08,Uttar Pradesh,Wheat,26.01
2024-06-08,Uttarakhand,Wheat,24.0
2024-06-08,West Bengal,Wheat,29.44
2024-06-09,Andhra Pradesh,Wheat,45.33
2024-06-09,Arunachal pradesh,Wheat,45.0
2024-06-09,Assam,Wheat,32.5
2024-06-09,Bihar,Wheat,26.94
2024-06-09,Chandigarh,Wheat,32.0
2024-06-09,Chhattisgarh,Wheat,37.67
2024-06-09,Delhi,Wheat,29.0
2024-06-09,DNH and DD,Wheat,41.0
2024-06-09,Gujarat,Wheat,39.8
2024-06-09,Haryana,Wheat,28.67
2024-06-09,Himachal Pradesh,Wheat,22.0
2024-06-09,Jammu and Kashmir,Wheat,37.0
2024-06-09,Jharkhand,Wheat,32.0
2024-06-09,Karnataka,Wheat,43.83
2024-06-09,Madhya Pradesh,Wheat,28.62
2024-06-09,Maharashtra,Wheat,38.37
2024-06-09,Meghalaya,Wheat,37.33
2024-06-09,Mizoram,Wheat,40.0
2024-06-09,Odisha,Wheat,37.11
2024-06-09,Puducherry,Wheat,45.0
2024-06-09,Punjab,Wheat,25.42
2024-06-09,Rajasthan,Wheat,28.6
2024-06-09,Sikkim,Wheat,34.0
2024-06-09,Tamil Nadu,Wheat,44.94
2024-06-09,Telangana,Wheat,42.5
2024-06-09,Uttar Pradesh,Wheat,26.0
2024-06-09,West Bengal,Wheat,28.67
2024-06-10,Andaman and Nicobar,Wheat,28.67
2024-06-10,Andhra Pradesh,Wheat,44.4
2024-06-10,Arunachal pradesh,Wheat,45.0
2024-06-10,Assam,Wheat,32.55
2024-06-10,Bihar,Wheat,27.0
2024-06-10,Chhattisgarh,Wheat,39.0
2024-06-10,Delhi,Wheat,29.0
2024-06-10,DNH and DD,Wheat,41.0
2024-06-10,Goa,Wheat,48.0
2024-06-10,Gujarat,Wheat,37.29
2024-06-10,Haryana,Wheat,31.67
2024-06-10,Himachal Pradesh,Wheat,22.0
2024-06-10,Jammu and Kashmir,Wheat,30.0
2024-06-10,Jharkhand,Wheat,31.39
