Dates,States/UTs,Commodity,Price
7/20/2024,Uttar Pradesh,Rice,39.33
7/20/2024,Uttarakhand,Rice,37.33
7/20/2024,West Bengal,Rice,43.81
7/21/2024,Andhra Pradesh,Rice,52
7/21/2024,Arunachal pradesh,Rice,46.5
7/21/2024,Assam,Rice,41.44
7/21/2024,Bihar,Rice,37.63
7/21/2024,Chandigarh,Rice,44
7/21/2024,Chhattisgarh,Rice,45.8
7/21/2024,Delhi,Rice,40
7/21/2024,DNH and DD,Rice,51.33
7/21/2024,Gujarat,Rice,41
7/21/2024,Haryana,Rice,37.67
7/21/2024,Himachal Pradesh,Rice,41.08
7/21/2024,Jammu and Kashmir,Rice,40
7/21/2024,Jharkhand,Rice,39.08
7/21/2024,Karnataka,Rice,58.87
7/21/2024,Madhya Pradesh,Rice,39.65
7/21/2024,Maharashtra,Rice,50.11
7/21/2024,Meghalaya,Rice,44.33
7/21/2024,Mizoram,Rice,50
7/21/2024,Odisha,Rice,40.1
7/21/2024,Puducherry,Rice,67
7/21/2024,Punjab,Rice,39.33
7/21/2024,Rajasthan,Rice,41
7/21/2024,Sikkim,Rice,57
7/21/2024,Tamil Nadu,Rice,63.11
7/21/2024,Telangana,Rice,54.5
7/21/2024,Uttar Pradesh,Rice,39.6
7/21/2024,West Bengal,Rice,43.23
7/22/2024,Andaman and Nicobar,Rice,51
7/22/2024,Andhra Pradesh,Rice,52.5
7/22/2024,Arunachal pradesh,Rice,45.25
7/22/2024,Assam,Rice,43.3
7/22/2024,Bihar,Rice,38.08
7/22/2024,Chandigarh,Rice,44
7/22/2024,Chhattisgarh,Rice,42.78
7/22/2024,Delhi,Rice,40
7/22/2024,DNH and DD,Rice,51.33
7/22/2024,Goa,Rice,53
7/22/2024,Gujarat,Rice,40.75
7/22/2024,Haryana,Rice,38.67
7/22/2024,Himachal Pradesh,Rice,41
7/22/2024,Jammu and Kashmir,Rice,46
7/22/2024,Jharkhand,Rice,38.63
7/22/2024,Karnataka,Rice,58.5
7/22/2024,Kerala,Rice,50.5
7/22/2024,Madhya Pradesh,Rice,39.31
7/22/2024,Maharashtra,Rice,49.89
7/22/2024,Manipur,Rice,53
7/22/2024,Meghalaya,Rice,46.4
7/22/2024,Mizoram,Rice,47.8
7/22/2024,Nagaland,Rice,43.31
7/22/2024,Odisha,Rice,39.12
7/22/2024,Puducherry,Rice,67
7/22/2024,Punjab,Rice,40.2
7/22/2024,Rajasthan,Rice,41.84
7/22/2024,Sikkim,Rice,51.2
7/22/2024,Tamil Nadu,Rice,61.5
7/22/2024,Telangana,Rice,55.2
7/22/2024,Tripura,Rice,38
7/22/2024,Uttar Pradesh,Rice,39.53
7/22/2024,Uttarakhand,Rice,37.33
7/22/2024,West Bengal,Rice,44.52
7/23/2024,Andaman and Nicobar,Rice,51
7/23/2024,Andhra Pradesh,Rice,52.5
7/23/2024,Arunachal pradesh,Rice,44
7/23/2024,Assam,Rice,43.52
7/23/2024,Bihar,Rice,37.87
7/23/2024,Chandigarh,Rice,44
7/23/2024,Chhattisgarh,Rice,40.5
7/23/2024,Delhi,Rice,40
7/23/2024,DNH and DD,Rice,51.67
7/23/2024,Goa,Rice,53
7/23/2024,Gujarat,Rice,41.57
7/23/2024,Haryana,Rice,38
7/23/2024,Himachal Pradesh,Rice,40.75
7/23/2024,Jammu and Kashmir,Rice,47.5
7/23/2024,Jharkhand,Rice,38.56
7/23/2024,Karnataka,Rice,58.25
7/23/2024,Kerala,Rice,50.43
7/23/2024,Madhya Pradesh,Rice,38.91
7/23/2024,Maharashtra,Rice,49.74
7/23/2024,Manipur,Rice,53
7/23/2024,Meghalaya,Rice,46.4
7/23/2024,Mizoram,Rice,47.8
7/23/2024,Nagaland,Rice,43.2
7/23/2024,Odisha,Rice,38.39
7/23/2024,Puducherry,Rice,67
7/23/2024,Punjab,Rice,40.2
7/23/2024,Rajasthan,Rice,42.1
7/23/2024,Sikkim,Rice,51.2
7/23/2024,Tamil Nadu,Rice,61.52
7/23/2024,Telangana,Rice,55.1
7/23/2024,Tripura,Rice,38
7/23/2024,Uttar Pradesh,Rice,39.52
7/23/2024,Uttarakhand,Rice,37.5
7/23/2024,West Bengal,Rice,43.59
7/24/2024,Andaman and Nicobar,Rice,50.33
7/24/2024,Andhra Pradesh,Rice,52.5
7/24/2024,Arunachal pradesh,Rice,44
7/24/2024,Assam,Rice,42.33
7/24/2024,Bihar,Rice,37.78
7/24/2024,Chandigarh,Rice,44
7/24/2024,Chhattisgarh,Rice,40.11
7/24/2024,Delhi,Rice,40
7/24/2024,DNH and DD,Rice,51.67
7/24/2024,Goa,Rice,53
7/24/2024,Gujarat,Rice,41
7/24/2024,Haryana,Rice,38
7/24/2024,Himachal Pradesh,Rice,40.75
7/24/2024,Jammu and Kashmir,Rice,48
7/24/2024,Jharkhand,Rice,38.78
7/24/2024,Karnataka,Rice,57.69
7/24/2024,Kerala,Rice,50.08
7/24/2024,Madhya Pradesh,Rice,38.52
7/24/2024,Maharashtra,Rice,49.53
7/24/2024,Manipur,Rice,53
7/24/2024,Meghalaya,Rice,46.4
7/24/2024,Mizoram,Rice,48
7/24/2024,Nagaland,Rice,43.31
7/24/2024,Odisha,Rice,38.93
7/24/2024,Puducherry,Rice,67
7/24/2024,Punjab,Rice,40.07
7/24/2024,Rajasthan,Rice,42
7/24/2024,Sikkim,Rice,51.2
7/24/2024,Tamil Nadu,Rice,61.44
7/24/2024,Telangana,Rice,55
7/24/2024,Tripura,Rice,37.5
7/24/2024,Uttar Pradesh,Rice,39.57
7/24/2024,Uttarakhand,Rice,37.75
7/24/2024,West Bengal,Rice,43.96
7/25/2024,Andaman and Nicobar,Rice,51.33
7/25/2024,Andhra Pradesh,Rice,54
7/25/2024,Arunachal pradesh,Rice,44
7/25/2024,Assam,Rice,43.32
7/25/2024,Bihar,Rice,37.68
7/25/2024,Chandigarh,Rice,45
7/25/2024,Chhattisgarh,Rice,39.44
7/25/2024,Delhi,Rice,40
7/25/2024,DNH and DD,Rice,51.67
7/25/2024,Goa,Rice,53
7/25/2024,Gujarat,Rice,40.75
7/25/2024,Haryana,Rice,38
7/25/2024,Himachal Pradesh,Rice,40.75
7/25/2024,Jammu and Kashmir,Rice,48
7/25/2024,Jharkhand,Rice,38.74
7/25/2024,Karnataka,Rice,57.13
7/25/2024,Kerala,Rice,50.43
7/25/2024,Madhya Pradesh,Rice,38.48
7/25/2024,Maharashtra,Rice,49.83
7/25/2024,Manipur,Rice,53
7/25/2024,Meghalaya,Rice,46.4
7/25/2024,Mizoram,Rice,48
7/25/2024,Nagaland,Rice,43.31
7/25/2024,Odisha,Rice,38.81
7/25/2024,Puducherry,Rice,67
7/25/2024,Punjab,Rice,40.07
7/25/2024,Rajasthan,Rice,41.66
7/25/2024,Sikkim,Rice,51.2
7/25/2024,Tamil Nadu,Rice,61.91
7/25/2024,Telangana,Rice,55.1
7/25/2024,Tripura,Rice,37.5
7/25/2024,Uttar Pradesh,Rice,39.62
7/25/2024,Uttarakhand,Rice,37.33
7/25/2024,West Bengal,Rice,43.91
7/26/2024,Andaman and Nicobar,Rice,51
7/26/2024,Andhra Pradesh,Rice,53.2
7/26/2024,Arunachal pradesh,Rice,44
7/26/2024,Assam,Rice,42.85
7/26/2024,Bihar,Rice,37.76
7/26/2024,Chandigarh,Rice,44
7/26/2024,Chhattisgarh,Rice,38.75
7/26/2024,Delhi,Rice,40
7/26/2024,DNH and DD,Rice,51
7/26/2024,Goa,Rice,53
7/26/2024,Gujarat,Rice,40.88
7/26/2024,Haryana,Rice,37.75
7/26/2024,Himachal Pradesh,Rice,40.75
7/26/2024,Jammu and Kashmir,Rice,47.14
7/26/2024,Jharkhand,Rice,38.63
7/26/2024,Karnataka,Rice,56.14
7/26/2024,Kerala,Rice,50.5
7/26/2024,Madhya Pradesh,Rice,38.35
7/26/2024,Maharashtra,Rice,49.42
7/26/2024,Manipur,Rice,53
7/26/2024,Meghalaya,Rice,46.3
7/26/2024,Mizoram,Rice,48
7/26/2024,Nagaland,Rice,42.87
7/26/2024,Odisha,Rice,38.59
7/26/2024,Puducherry,Rice,67
7/26/2024,Punjab,Rice,40.46
7/26/2024,Rajasthan,Rice,41.81
7/26/2024,Sikkim,Rice,51.2
7/26/2024,Tamil Nadu,Rice,61.09
7/26/2024,Telangana,Rice,55.3
7/26/2024,Tripura,Rice,37.5
7/26/2024,Uttar Pradesh,Rice,39.67
7/26/2024,Uttarakhand,Rice,37.75
7/26/2024,West Bengal,Rice,44.18
7/27/2024,Andaman and Nicobar,Rice,51
7/27/2024,Andhra Pradesh,Rice,54
7/27/2024,Arunachal pradesh,Rice,44
7/27/2024,Assam,Rice,42.77
7/27/2024,Bihar,Rice,37.5
7/27/2024,Chandigarh,Rice,44
7/27/2024,Chhattisgarh,Rice,38.13
7/27/2024,Delhi,Rice,40
7/27/2024,DNH and DD,Rice,51.67
7/27/2024,Gujarat,Rice,40.2
7/27/2024,Haryana,Rice,35.5
7/27/2024,Himachal Pradesh,Rice,40.92
7/27/2024,Jammu and Kashmir,Rice,47.14
7/27/2024,Jharkhand,Rice,39.44
7/27/2024,Karnataka,Rice,56.77
7/27/2024,Kerala,Rice,50.91
7/27/2024,Madhya Pradesh,Rice,38.6
7/27/2024,Maharashtra,Rice,47.71
7/27/2024,Meghalaya,Rice,45.88
7/27/2024,Mizoram,Rice,50
7/27/2024,Nagaland,Rice,43.31
7/27/2024,Odisha,Rice,40
7/27/2024,Puducherry,Rice,67
7/27/2024,Punjab,Rice,40.42
7/27/2024,Rajasthan,Rice,40.38
7/27/2024,Sikkim,Rice,51.75
7/27/2024,Tamil Nadu,Rice,61.47
7/27/2024,Telangana,Rice,55
7/27/2024,Tripura,Rice,37.5
7/27/2024,Uttar Pradesh,Rice,39.66
7/27/2024,Uttarakhand,Rice,38.33
7/27/2024,West Bengal,Rice,43.5
7/28/2024,Andhra Pradesh,Rice,54
7/28/2024,Arunachal pradesh,Rice,44
7/28/2024,Assam,Rice,42
7/28/2024,Bihar,Rice,36.76
7/28/2024,Chandigarh,Rice,44
7/28/2024,Chhattisgarh,Rice,40.4
7/28/2024,Delhi,Rice,40
7/28/2024,DNH and DD,Rice,51.67
7/28/2024,Gujarat,Rice,41.5
7/28/2024,Haryana,Rice,37
7/28/2024,Himachal Pradesh,Rice,40.92
7/28/2024,Jammu and Kashmir,Rice,40.5
7/28/2024,Jharkhand,Rice,39.9
7/28/2024,Karnataka,Rice,56.43
7/28/2024,Madhya Pradesh,Rice,38.92
7/28/2024,Maharashtra,Rice,47.76
7/28/2024,Meghalaya,Rice,44
7/28/2024,Mizoram,Rice,50
7/28/2024,Odisha,Rice,40.2
7/28/2024,Puducherry,Rice,67
7/28/2024,Punjab,Rice,40.5
7/28/2024,Rajasthan,Rice,42.5
7/28/2024,Sikkim,Rice,57
7/28/2024,Tamil Nadu,Rice,60.94
7/28/2024,Telangana,Rice,55
7/28/2024,Uttar Pradesh,Rice,39.95
7/28/2024,West Bengal,Rice,42.31
7/29/2024,Andaman and Nicobar,Rice,51
7/29/2024,Andhra Pradesh,Rice,53
7/29/2024,Arunachal pradesh,Rice,44
7/29/2024,Assam,Rice,43.44
7/29/2024,Bihar,Rice,37.5
7/29/2024,Chandigarh,Rice,44
7/29/2024,Chhattisgarh,Rice,38.44
7/29/2024,Delhi,Rice,40
7/29/2024,DNH and DD,Rice,51.67
7/29/2024,Goa,Rice,53
7/29/2024,Gujarat,Rice,41.25
7/29/2024,Haryana,Rice,37.75
7/29/2024,Himachal Pradesh,Rice,40.92
7/29/2024,Jammu and Kashmir,Rice,48.33
7/29/2024,Jharkhand,Rice,38.63
7/29/2024,Karnataka,Rice,56.22
7/29/2024,Kerala,Rice,49.77
7/29/2024,Madhya Pradesh,Rice,38.77
7/29/2024,Maharashtra,Rice,47.72
7/29/2024,Manipur,Rice,53
7/29/2024,Meghalaya,Rice,46.3
7/29/2024,Mizoram,Rice,47.9
7/29/2024,Nagaland,Rice,43.31
7/29/2024,Odisha,Rice,38.58
7/29/2024,Puducherry,Rice,67
7/29/2024,Punjab,Rice,40.38
7/29/2024,Rajasthan,Rice,41.88
7/29/2024,Sikkim,Rice,51.2
7/29/2024,Tamil Nadu,Rice,60.3
7/29/2024,Telangana,Rice,55
7/29/2024,Tripura,Rice,37.5
7/29/2024,Uttar Pradesh,Rice,39.64
7/29/2024,Uttarakhand,Rice,38
7/29/2024,West Bengal,Rice,43.61
7/30/2024,Andaman and Nicobar,Rice,51
7/30/2024,Andhra Pradesh,Rice,52.4
7/30/2024,Arunachal pradesh,Rice,44
7/30/2024,Assam,Rice,43.29
7/30/2024,Bihar,Rice,37.6
7/30/2024,Chandigarh,Rice,44
7/30/2024,Chhattisgarh,Rice,38.63
7/30/2024,Delhi,Rice,40
7/30/2024,DNH and DD,Rice,49.67
7/30/2024,Goa,Rice,53.5
7/30/2024,Gujarat,Rice,40.63
7/30/2024,Haryana,Rice,38
7/30/2024,Himachal Pradesh,Rice,41
7/30/2024,Jammu and Kashmir,Rice,45
7/30/2024,Jharkhand,Rice,38.37
7/30/2024,Karnataka,Rice,56.19
7/30/2024,Kerala,Rice,50.3
7/30/2024,Madhya Pradesh,Rice,39.02
7/30/2024,Maharashtra,Rice,47.68
7/30/2024,Manipur,Rice,53
7/30/2024,Meghalaya,Rice,46.3
7/30/2024,Mizoram,Rice,47.8
7/30/2024,Nagaland,Rice,43.2
7/30/2024,Odisha,Rice,38.36
7/30/2024,Puducherry,Rice,67
7/30/2024,Punjab,Rice,39.53
7/30/2024,Rajasthan,Rice,41.87
7/30/2024,Sikkim,Rice,51.2
7/30/2024,Tamil Nadu,Rice,59.94
7/30/2024,Telangana,Rice,55.9
7/30/2024,Tripura,Rice,37.75
7/30/2024,Uttar Pradesh,Rice,39.44
7/30/2024,Uttarakhand,Rice,38
7/30/2024,West Bengal,Rice,43.76
7/31/2024,Andaman and Nicobar,Rice,51.33
7/31/2024,Andhra Pradesh,Rice,52.4
7/31/2024,Arunachal pradesh,Rice,44
7/31/2024,Assam,Rice,42.85
7/31/2024,Bihar,Rice,37.71
7/31/2024,Chandigarh,Rice,44
7/31/2024,Chhattisgarh,Rice,37.13
7/31/2024,Delhi,Rice,40
7/31/2024,DNH and DD,Rice,50
7/31/2024,Goa,Rice,53.5
7/31/2024,Gujarat,Rice,40.63
7/31/2024,Haryana,Rice,38
7/31/2024,Himachal Pradesh,Rice,41
7/31/2024,Jammu and Kashmir,Rice,45.67
7/31/2024,Jharkhand,Rice,38.33
7/31/2024,Karnataka,Rice,55.67
7/31/2024,Kerala,Rice,50.85
7/31/2024,Madhya Pradesh,Rice,39.09
7/31/2024,Maharashtra,Rice,47.63
7/31/2024,Manipur,Rice,53
7/31/2024,Meghalaya,Rice,46.3
7/31/2024,Mizoram,Rice,48.09
7/31/2024,Nagaland,Rice,43.19
7/31/2024,Odisha,Rice,38.76
7/31/2024,Puducherry,Rice,67
7/31/2024,Punjab,Rice,39.53
7/31/2024,Rajasthan,Rice,41.68
7/31/2024,Sikkim,Rice,51.2
7/31/2024,Tamil Nadu,Rice,59.16
7/31/2024,Telangana,Rice,56
7/31/2024,Tripura,Rice,37.75
7/31/2024,Uttar Pradesh,Rice,39.71
7/31/2024,Uttarakhand,Rice,37.75
7/31/2024,West Bengal,Rice,43.61
7/1/2024,Andaman and Nicobar,Wheat,43.61
7/1/2024,Andhra Pradesh,Wheat,44
7/1/2024,Arunachal pradesh,Wheat,45
7/1/2024,Assam,Wheat,32.93
7/1/2024,Bihar,Wheat,27.26
7/1/2024,Chandigarh,Wheat,32
7/1/2024,Chhattisgarh,Wheat,38.63
7/1/2024,Delhi,Wheat,29
7/1/2024,DNH and DD,Wheat,41.33
7/1/2024,Goa,Wheat,49.5
7/1/2024,Gujarat,Wheat,38
7/1/2024,Haryana,Wheat,29.5
7/1/2024,Himachal Pradesh,Wheat,22
7/1/2024,Jammu and Kashmir,Wheat,33
7/1/2024,Jharkhand,Wheat,31.76
7/1/2024,Karnataka,Wheat,43.58
7/1/2024,Kerala,Wheat,44.92
7/1/2024,Madhya Pradesh,Wheat,29.25
7/1/2024,Maharashtra,Wheat,39.11
7/1/2024,Manipur,Wheat,43
7/1/2024,Meghalaya,Wheat,38.5
7/1/2024,Mizoram,Wheat,42.3
7/1/2024,Nagaland,Wheat,42.88
7/1/2024,Odisha,Wheat,37.24
7/1/2024,Puducherry,Wheat,45
7/1/2024,Punjab,Wheat,25.13
7/1/2024,Rajasthan,Wheat,29.19
7/1/2024,Sikkim,Wheat,35.2
7/1/2024,Tamil Nadu,Wheat,45.43
7/1/2024,Telangana,Wheat,42.3
7/1/2024,Tripura,Wheat,42.3
7/1/2024,Uttar Pradesh,Wheat,26.57
7/1/2024,Uttarakhand,Wheat,26.5
7/1/2024,West Bengal,Wheat,29.78
7/2/2024,Andaman and Nicobar,Wheat,29.78
7/2/2024,Andhra Pradesh,Wheat,44
7/2/2024,Arunachal pradesh,Wheat,45
7/2/2024,Assam,Wheat,32.58
7/2/2024,Bihar,Wheat,27.32
7/2/2024,Chandigarh,Wheat,32
7/2/2024,Chhattisgarh,Wheat,38.63
7/2/2024,Delhi,Wheat,29
7/2/2024,DNH and DD,Wheat,41.33
7/2/2024,Goa,Wheat,49.5
7/2/2024,Gujarat,Wheat,38.13
7/2/2024,Haryana,Wheat,29.5
7/2/2024,Himachal Pradesh,Wheat,22
7/2/2024,Jammu and Kashmir,Wheat,30.5
7/2/2024,Jharkhand,Wheat,31.72
7/2/2024,Karnataka,Wheat,43.53
7/2/2024,Kerala,Wheat,44.77
7/2/2024,Madhya Pradesh,Wheat,29.32
7/2/2024,Maharashtra,Wheat,39.26
7/2/2024,Manipur,Wheat,43
7/2/2024,Meghalaya,Wheat,38.5
7/2/2024,Mizoram,Wheat,42.3
7/2/2024,Nagaland,Wheat,42.88
7/2/2024,Odisha,Wheat,37.8
7/2/2024,Puducherry,Wheat,45
7/2/2024,Punjab,Wheat,25.13
7/2/2024,Rajasthan,Wheat,29.34
7/2/2024,Sikkim,Wheat,35.2
7/2/2024,Tamil Nadu,Wheat,45.36
7/2/2024,Telangana,Wheat,42.4
7/2/2024,Tripura,Wheat,42.4
7/2/2024,Uttar Pradesh,Wheat,26.56
7/2/2024,Uttarakhand,Wheat,26.75
7/2/2024,West Bengal,Wheat,29.78
7/3/2024,Andaman and Nicobar,Wheat,29.78
7/3/2024,Andhra Pradesh,Wheat,44
7/3/2024,Arunachal pradesh,Wheat,45
7/3/2024,Assam,Wheat,33.15
7/3/2024,Bihar,Wheat,27.31
7/3/2024,Chandigarh,Wheat,32
7/3/2024,Chhattisgarh,Wheat,39.57
7/3/2024,Delhi,Wheat,29
7/3/2024,DNH and DD,Wheat,41.33
7/3/2024,Goa,Wheat,49.5
7/3/2024,Gujarat,Wheat,38.13
7/3/2024,Haryana,Wheat,29.5
7/3/2024,Himachal Pradesh,Wheat,22
7/3/2024,Jammu and Kashmir,Wheat,30.5
7/3/2024,Jharkhand,Wheat,31.88
7/3/2024,Karnataka,Wheat,43.52
7/3/2024,Kerala,Wheat,44.85
7/3/2024,Madhya Pradesh,Wheat,29.38
7/3/2024,Maharashtra,Wheat,39.11
7/3/2024,Meghalaya,Wheat,38.13
7/3/2024,Mizoram,Wheat,42.3
7/3/2024,Nagaland,Wheat,42.88
7/3/2024,Odisha,Wheat,36.94
7/3/2024,Puducherry,Wheat,45
7/3/2024,Punjab,Wheat,25.33
7/3/2024,Rajasthan,Wheat,29.41
7/3/2024,Sikkim,Wheat,35.2
7/3/2024,Tamil Nadu,Wheat,46.1
7/3/2024,Telangana,Wheat,42.3
7/3/2024,Tripura,Wheat,42.3
7/3/2024,Uttar Pradesh,Wheat,26.53
7/3/2024,Uttarakhand,Wheat,26.5
7/3/2024,West Bengal,Wheat,30.44
7/4/2024,Andaman and Nicobar,Wheat,30.44
7/4/2024,Andhra Pradesh,Wheat,43.5
7/4/2024,Arunachal pradesh,Wheat,45
7/4/2024,Assam,Wheat,33.08
7/4/2024,Bihar,Wheat,27.2
7/4/2024,Chandigarh,Wheat,32
7/4/2024,Chhattisgarh,Wheat,38.63
7/4/2024,Delhi,Wheat,29
7/4/2024,DNH and DD,Wheat,41.33
7/4/2024,Goa,Wheat,49.5
7/4/2024,Gujarat,Wheat,38.13
7/4/2024,Haryana,Wheat,29.5
7/4/2024,Himachal Pradesh,Wheat,22
7/4/2024,Jammu and Kashmir,Wheat,32.5
7/4/2024,Jharkhand,Wheat,31.88
7/4/2024,Karnataka,Wheat,43.5
7/4/2024,Kerala,Wheat,44.92
7/4/2024,Madhya Pradesh,Wheat,29.35
7/4/2024,Maharashtra,Wheat,39.11
7/4/2024,Manipur,Wheat,45
7/4/2024,Meghalaya,Wheat,38.5
7/4/2024,Mizoram,Wheat,43.11
7/4/2024,Nagaland,Wheat,42.88
7/4/2024,Odisha,Wheat,37.11
7/4/2024,Puducherry,Wheat,45
7/4/2024,Punjab,Wheat,25.43
7/4/2024,Rajasthan,Wheat,29.37
7/4/2024,Sikkim,Wheat,35.2
7/4/2024,Tamil Nadu,Wheat,46.17
7/4/2024,Telangana,Wheat,42.3
7/4/2024,Tripura,Wheat,42.3
7/4/2024,Uttar Pradesh,Wheat,26.66
7/4/2024,Uttarakhand,Wheat,26.5
7/4/2024,West Bengal,Wheat,30.78
7/5/2024,Andaman and Nicobar,Wheat,30.78
7/5/2024,Andhra Pradesh,Wheat,44.4
7/5/2024,Arunachal pradesh,Wheat,44.4
7/5/2024,Assam,Wheat,32.93
7/5/2024,Bihar,Wheat,27.38
7/5/2024,Chandigarh,Wheat,32
7/5/2024,Chhattisgarh,Wheat,37.78
7/5/2024,Delhi,Wheat,29
7/5/2024,DNH and DD,Wheat,41.33
7/5/2024,Goa,Wheat,49.5
7/5/2024,Gujarat,Wheat,37.5
7/5/2024,Haryana,Wheat,29.5
7/5/2024,Himachal Pradesh,Wheat,22
7/5/2024,Jammu and Kashmir,Wheat,31
7/5/2024,Jharkhand,Wheat,31.82
7/5/2024,Karnataka,Wheat,43.32
7/5/2024,Kerala,Wheat,44.83
7/5/2024,Madhya Pradesh,Wheat,29.43
7/5/2024,Maharashtra,Wheat,39.21
7/5/2024,Manipur,Wheat,45
7/5/2024,Meghalaya,Wheat,38.6
7/5/2024,Mizoram,Wheat,42.3
7/5/2024,Nagaland,Wheat,42.88
7/5/2024,Odisha,Wheat,36.95
7/5/2024,Puducherry,Wheat,45
7/5/2024,Punjab,Wheat,25.33
7/5/2024,Rajasthan,Wheat,29.52
7/5/2024,Sikkim,Wheat,35.2
7/5/2024,Tamil Nadu,Wheat,46.21
7/5/2024,Telangana,Wheat,42.3
7/5/2024,Tripura,Wheat,42.3
7/5/2024,Uttar Pradesh,Wheat,26.73
7/5/2024,Uttarakhand,Wheat,26.75
7/5/2024,West Bengal,Wheat,30.5
7/6/2024,Andaman and Nicobar,Wheat,30.5
7/6/2024,Andhra Pradesh,Wheat,44.25
7/6/2024,Arunachal pradesh,Wheat,45
7/6/2024,Assam,Wheat,33.23
7/6/2024,Bihar,Wheat,27.39
7/6/2024,Chandigarh,Wheat,32
7/6/2024,Chhattisgarh,Wheat,39.33
7/6/2024,Delhi,Wheat,29
7/6/2024,DNH and DD,Wheat,41.33
7/6/2024,Gujarat,Wheat,38.13
7/6/2024,Haryana,Wheat,28.5
7/6/2024,Himachal Pradesh,Wheat,22
7/6/2024,Jammu and Kashmir,Wheat,30.8
7/6/2024,Jharkhand,Wheat,31.94
7/6/2024,Karnataka,Wheat,43.5
7/6/2024,Kerala,Wheat,45
7/6/2024,Madhya Pradesh,Wheat,29.61
7/6/2024,Maharashtra,Wheat,39.32
7/6/2024,Meghalaya,Wheat,38.25
7/6/2024,Mizoram,Wheat,35
7/6/2024,Nagaland,Wheat,42.88
7/6/2024,Odisha,Wheat,37.05
7/6/2024,Puducherry,Wheat,45
7/6/2024,Punjab,Wheat,25.47
7/6/2024,Rajasthan,Wheat,30.45
7/6/2024,Sikkim,Wheat,35.2
7/6/2024,Tamil Nadu,Wheat,45.26
7/6/2024,Telangana,Wheat,42.2
7/6/2024,Tripura,Wheat,42.2
7/6/2024,Uttar Pradesh,Wheat,26.63
7/6/2024,Uttarakhand,Wheat,26.75
7/6/2024,West Bengal,Wheat,30
7/7/2024,Andhra Pradesh,Wheat,45.67
7/7/2024,Arunachal pradesh,Wheat,45
7/7/2024,Assam,Wheat,33
7/7/2024,Bihar,Wheat,26.95
7/7/2024,Chandigarh,Wheat,32
7/7/2024,Chhattisgarh,Wheat,38.4
7/7/2024,Delhi,Wheat,30
7/7/2024,DNH and DD,Wheat,41.33
7/7/2024,Gujarat,Wheat,39.67
7/7/2024,Haryana,Wheat,27.33
7/7/2024,Himachal Pradesh,Wheat,22
7/7/2024,Jammu and Kashmir,Wheat,40
7/7/2024,Jharkhand,Wheat,32.9
7/7/2024,Karnataka,Wheat,43.48
7/7/2024,Madhya Pradesh,Wheat,29.43
7/7/2024,Maharashtra,Wheat,39.37
7/7/2024,Meghalaya,Wheat,37.67
7/7/2024,Nagaland,Wheat,50
7/7/2024,Odisha,Wheat,36.25
7/7/2024,Puducherry,Wheat,45
7/7/2024,Punjab,Wheat,25.83
7/7/2024,Rajasthan,Wheat,30.25
7/7/2024,Sikkim,Wheat,34
7/7/2024,Tamil Nadu,Wheat,44.44
7/7/2024,Telangana,Wheat,43
7/7/2024,Uttar Pradesh,Wheat,26.89
7/7/2024,Uttarakhand,Wheat,24
7/7/2024,West Bengal,Wheat,28.83
7/8/2024,Andaman and Nicobar,Wheat,28.83
7/8/2024,Andhra Pradesh,Wheat,44.6
7/8/2024,Arunachal pradesh,Wheat,45
7/8/2024,Assam,Wheat,33.08
7/8/2024,Bihar,Wheat,27.46
7/8/2024,Chandigarh,Wheat,32
7/8/2024,Chhattisgarh,Wheat,38.38
7/8/2024,Delhi,Wheat,29
7/8/2024,DNH and DD,Wheat,41.67
7/8/2024,Goa,Wheat,49.5
7/8/2024,Gujarat,Wheat,38
7/8/2024,Haryana,Wheat,29.5
7/8/2024,Himachal Pradesh,Wheat,22
7/8/2024,Jammu and Kashmir,Wheat,31
7/8/2024,Jharkhand,Wheat,31.88
7/8/2024,Karnataka,Wheat,43.39
7/8/2024,Kerala,Wheat,45.07
7/8/2024,Madhya Pradesh,Wheat,29.71
7/8/2024,Maharashtra,Wheat,39.32
7/8/2024,Meghalaya,Wheat,38.33
7/8/2024,Mizoram,Wheat,42.3
7/8/2024,Nagaland,Wheat,42.88
7/8/2024,Odisha,Wheat,36.78
7/8/2024,Puducherry,Wheat,45
7/8/2024,Punjab,Wheat,25.6
7/8/2024,Rajasthan,Wheat,29.39
7/8/2024,Sikkim,Wheat,35.2
7/8/2024,Tamil Nadu,Wheat,46
7/8/2024,Telangana,Wheat,42.4
7/8/2024,Tripura,Wheat,42.4
7/8/2024,Uttar Pradesh,Wheat,26.64
7/8/2024,Uttarakhand,Wheat,26.75
7/8/2024,West Bengal,Wheat,30.5
7/9/2024,Andaman and Nicobar,Wheat,30.5
7/9/2024,Andhra Pradesh,Wheat,44.6
7/9/2024,Arunachal pradesh,Wheat,45
7/9/2024,Assam,Wheat,33.27
7/9/2024,Bihar,Wheat,27.41
7/9/2024,Chandigarh,Wheat,32
7/9/2024,Chhattisgarh,Wheat,38.38
7/9/2024,Delhi,Wheat,29
7/9/2024,DNH and DD,Wheat,41.67
7/9/2024,Goa,Wheat,49
7/9/2024,Gujarat,Wheat,38.71
7/9/2024,Haryana,Wheat,30.75
7/9/2024,Himachal Pradesh,Wheat,22
7/9/2024,Jammu and Kashmir,Wheat,32.67
7/9/2024,Jharkhand,Wheat,31.82
7/9/2024,Karnataka,Wheat,43.41
